,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,GAME_STATUS_ID,GAME_STATUS_TEXT,GAMECODE,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,LIVE_PERIOD,LIVE_PC_TIME,NATL_TV_BROADCASTER_ABBREVIATION,LIVE_PERIOD_TIME_BCAST,WH_STATUS
4,2015-11-14T00:00:00,5,0021500142,3,Final,20151114/PHISAS,1610612759,1610612755,2015,4,     ,,Q4       - ,1
5,2015-11-14T00:00:00,6,0021500143,3,Final,20151114/DENPHX,1610612756,1610612743,2015,4,     ,NBA TV,Q4       - NBA TV,1
6,2015-11-14T00:00:00,7,0021500144,3,Final,20151114/BKNGSW,1610612744,1610612751,2015,5,     ,,Q5       - ,1
0,2015-11-13T00:00:00,1,0021500127,3,Final,20151113/MININD,1610612754,1610612750,2015,4,     ,,Q4       - ,1
1,2015-11-13T00:00:00,2,0021500128,3,Final,20151113/UTAORL,1610612753,1610612762,2015,4,     ,,Q4       - ,1
2,2015-11-13T00:00:00,3,0021500129,3,Final,20151113/ATLBOS,1610612738,1610612737,2015,4,     ,,Q4       - ,1
3,2015-11-13T00:00:00,4,0021500130,3,Final,20151113/CLENYK,1610612752,1610612739,2015,4,     ,NBA TV,Q4       - NBA TV,1
4,2015-11-13T00:00:00,5,0021500131,3,Final,20151113/NOPTOR,1610612761,1610612740,2015,4,     ,,Q4       - ,1
5,2015-11-13T00:00:00,6,0021500132,3,Final,20151113/CHACHI,1610612741,1610612766,2015,4,     ,,Q4       - ,1
6,2015-11-13T00:00:00,7,0021500133,3,Final,20151113/PORMEM,1610612763,1610612757,2015,4,     ,,Q4       - ,1
7,2015-11-13T00:00:00,8,0021500134,3,Final,20151113/PHIOKC,1610612760,1610612755,2015,4,     ,,Q4       - ,1
8,2015-11-13T00:00:00,9,0021500135,3,Final,20151113/LALDAL,1610612742,1610612747,2015,4,     ,,Q4       - ,1
9,2015-11-13T00:00:00,10,0021500136,3,Final,20151113/HOUDEN,1610612743,1610612745,2015,4,     ,,Q4       - ,1
10,2015-11-13T00:00:00,11,0021500137,3,Final,20151113/BKNSAC,1610612758,1610612751,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2015-11-12T00:00:00,1,0021500124,3,Final,20151112/UTAMIA,1610612748,1610612762,2015,4,     ,,Q4       - ,1
1,2015-11-12T00:00:00,2,0021500125,3,Final,20151112/GSWMIN,1610612750,1610612744,2015,4,     ,TNT,Q4       - TNT,1
2,2015-11-12T00:00:00,3,0021500126,3,Final,20151112/LACPHX,1610612756,1610612746,2015,4,     ,TNT,Q4       - TNT,1
0,2015-11-11T00:00:00,1,0021500113,3,Final,20151111/NYKCHA,1610612766,1610612752,2015,4,     ,,Q4       - ,1
1,2015-11-11T00:00:00,2,0021500114,3,Final,20151111/LALORL,1610612753,1610612747,2015,4,     ,,Q4       - ,1
2,2015-11-11T00:00:00,3,0021500115,3,Final,20151111/TORPHI,1610612755,1610612761,2015,4,     ,,Q4       - ,1
3,2015-11-11T00:00:00,4,0021500116,3,Final,20151111/INDBOS,1610612738,1610612754,2015,4,     ,,Q4       - ,1
4,2015-11-11T00:00:00,5,0021500117,3,Final,20151111/NOPATL,1610612737,1610612740,2015,4,     ,,Q4       - ,1
5,2015-11-11T00:00:00,6,0021500118,3,Final,20151111/LACDAL,1610612742,1610612746,2015,4,     ,ESPN,Q4       - ESPN,1
6,2015-11-11T00:00:00,7,0021500119,3,Final,20151111/BKNHOU,1610612745,1610612751,2015,4,     ,,Q4       - ,1
7,2015-11-11T00:00:00,8,0021500120,3,Final,20151111/GSWMEM,1610612763,1610612744,2015,4,     ,,Q4       - ,1
8,2015-11-11T00:00:00,9,0021500121,3,Final,20151111/MILDEN,1610612743,1610612749,2015,4,     ,,Q4       - ,1
9,2015-11-11T00:00:00,10,0021500122,3,Final,20151111/DETSAC,1610612758,1610612765,2015,4,     ,,Q4       - ,1
10,2015-11-11T00:00:00,11,0021500123,3,Final,20151111/SASPOR,1610612757,1610612759,2015,4,     ,ESPN,Q4       - ESPN,1
0,2015-11-10T00:00:00,1,0021500106,3,Final,20151110/UTACLE,1610612739,1610612762,2015,4,     ,,Q4       - ,1
1,2015-11-10T00:00:00,2,0021500107,3,Final,20151110/OKCWAS,1610612764,1610612760,2015,4,     ,NBA TV,Q4       - NBA TV,1
2,2015-11-10T00:00:00,3,0021500108,3,Final,20151110/LALMIA,1610612748,1610612747,2015,4,     ,,Q4       - ,1
3,2015-11-10T00:00:00,4,0021500109,3,Final,20151110/NYKTOR,1610612761,1610612752,2015,4,     ,,Q4       - ,1
4,2015-11-10T00:00:00,5,0021500110,3,Final,20151110/BOSMIL,1610612749,1610612738,2015,4,     ,,Q4       - ,1
5,2015-11-10T00:00:00,6,0021500111,3,Final,20151110/CHAMIN,1610612750,1610612766,2015,4,     ,,Q4       - ,1
6,2015-11-10T00:00:00,7,0021500112,3,Final,20151110/DALNOP,1610612740,1610612742,2015,4,     ,,Q4       - ,1
0,2015-11-09T00:00:00,1,0021500099,3,Final,20151109/ORLIND,1610612754,1610612753,2015,4,     ,,Q4       - ,1
1,2015-11-09T00:00:00,2,0021500100,3,Final,20151109/CHIPHI,1610612755,1610612741,2015,4,     ,NBA TV,Q4       - NBA TV,1
2,2015-11-09T00:00:00,3,0021500101,3,Final,20151109/MINATL,1610612737,1610612750,2015,4,     ,,Q4       - ,1
3,2015-11-09T00:00:00,4,0021500102,3,Final,20151109/PORDEN,1610612743,1610612757,2015,4,     ,,Q4       - ,1
4,2015-11-09T00:00:00,5,0021500103,3,Final,20151109/SASSAC,1610612758,1610612759,2015,4,     ,,Q4       - ,1
5,2015-11-09T00:00:00,6,0021500104,3,Final,20151109/DETGSW,1610612744,1610612765,2015,4,     ,,Q4       - ,1
6,2015-11-09T00:00:00,7,0021500105,3,Final,20151109/MEMLAC,1610612746,1610612763,2015,4,     ,,Q4       - ,1
0,2015-11-08T00:00:00,1,0021500094,3,Final,20151108/INDCLE,1610612739,1610612754,2015,4,     ,,Q4       - ,1
1,2015-11-08T00:00:00,2,0021500095,3,Final,20151108/LALNYK,1610612752,1610612747,2015,4,     ,,Q4       - ,1
2,2015-11-08T00:00:00,3,0021500096,3,Final,20151108/TORMIA,1610612748,1610612761,2015,4,     ,,Q4       - ,1
3,2015-11-08T00:00:00,4,0021500097,3,Final,20151108/PHXOKC,1610612760,1610612756,2015,4,     ,,Q4       - ,1
4,2015-11-08T00:00:00,5,0021500098,3,Final,20151108/DETPOR,1610612757,1610612765,2015,4,     ,,Q4       - ,1
0,2015-11-07T00:00:00,1,0021500085,3,Final,20151107/MINCHI,1610612741,1610612750,2015,5,     ,,Q5       - ,1
1,2015-11-07T00:00:00,2,0021500087,3,Final,20151107/ORLPHI,1610612755,1610612753,2015,4,     ,,Q4       - ,1
2,2015-11-07T00:00:00,3,0021500086,3,Final,20151107/WASATL,1610612737,1610612764,2015,4,     ,,Q4       - ,1
3,2015-11-07T00:00:00,4,0021500088,3,Final,20151107/NOPDAL,1610612742,1610612740,2015,4,     ,,Q4       - ,1
4,2015-11-07T00:00:00,5,0021500089,3,Final,20151107/BKNMIL,1610612749,1610612751,2015,4,     ,,Q4       - ,1
5,2015-11-07T00:00:00,6,0021500090,3,Final,20151107/CHASAS,1610612759,1610612766,2015,4,     ,,Q4       - ,1
6,2015-11-07T00:00:00,7,0021500091,3,Final,20151107/MEMUTA,1610612762,1610612763,2015,4,     ,NBA TV,Q4       - NBA TV,1
7,2015-11-07T00:00:00,8,0021500092,3,Final,20151107/GSWSAC,1610612758,1610612744,2015,4,     ,,Q4       - ,1
8,2015-11-07T00:00:00,9,0021500093,3,Final,20151107/HOULAC,1610612746,1610612745,2015,4,     ,,Q4       - ,1
0,2015-11-06T00:00:00,1,0021500075,3,Final,20151106/TORORL,1610612753,1610612761,2015,4,     ,,Q4       - ,1
1,2015-11-06T00:00:00,2,0021500076,3,Final,20151106/WASBOS,1610612738,1610612764,2015,4,     ,,Q4       - ,1
2,2015-11-06T00:00:00,3,0021500077,3,Final,20151106/LALBKN,1610612751,1610612747,2015,4,     ,,Q4       - ,1
3,2015-11-06T00:00:00,4,0021500078,3,Final,20151106/PHICLE,1610612739,1610612755,2015,4,     ,,Q4       - ,1
4,2015-11-06T00:00:00,5,0021500079,3,Final,20151106/MILNYK,1610612752,1610612749,2015,4,     ,,Q4       - ,1
5,2015-11-06T00:00:00,6,0021500080,3,Final,20151106/MIAIND,1610612754,1610612748,2015,4,     ,ESPN,Q4       - ESPN,1
6,2015-11-06T00:00:00,7,0021500081,3,Final,20151106/ATLNOP,1610612740,1610612737,2015,4,     ,,Q4       - ,1
7,2015-11-06T00:00:00,8,0021500082,3,Final,20151106/DETPHX,1610612756,1610612765,2015,4,     ,,Q4       - ,1
8,2015-11-06T00:00:00,9,0021500083,3,Final,20151106/DENGSW,1610612744,1610612743,2015,4,     ,,Q4       - ,1
9,2015-11-06T00:00:00,10,0021500084,3,Final,20151106/HOUSAC,1610612758,1610612745,2015,4,     ,ESPN,Q4       - ESPN,1
0,2015-11-05T00:00:00,1,0021500070,3,Final,20151105/OKCCHI,1610612741,1610612760,2015,4,     ,TNT,Q4       - TNT,1
1,2015-11-05T00:00:00,2,0021500071,3,Final,20151105/MIAMIN,1610612750,1610612748,2015,4,     ,,Q4       - ,1
2,2015-11-05T00:00:00,3,0021500072,3,Final,20151105/CHADAL,1610612742,1610612766,2015,4,     ,,Q4       - ,1
3,2015-11-05T00:00:00,4,0021500073,3,Final,20151105/UTADEN,1610612743,1610612762,2015,4,     ,,Q4       - ,1
4,2015-11-05T00:00:00,5,0021500074,3,Final,20151105/MEMPOR,1610612757,1610612763,2015,4,     ,TNT,Q4       - TNT,1
0,2015-11-04T00:00:00,1,0021500060,3,Final,20151104/BOSIND,1610612754,1610612738,2015,4,     ,,Q4       - ,1
1,2015-11-04T00:00:00,2,0021500061,3,Final,20151104/SASWAS,1610612764,1610612759,2015,4,     ,,Q4       - ,1
2,2015-11-04T00:00:00,3,0021500062,3,Final,20151104/BKNATL,1610612737,1610612751,2015,4,     ,,Q4       - ,1
3,2015-11-04T00:00:00,4,0021500063,3,Final,20151104/NYKCLE,1610612739,1610612752,2015,4,     ,ESPN,Q4       - ESPN,1
4,2015-11-04T00:00:00,5,0021500064,3,Final,20151104/ORLHOU,1610612745,1610612753,2015,5,     ,,Q5       - ,1
5,2015-11-04T00:00:00,6,0021500065,3,Final,20151104/PHIMIL,1610612749,1610612755,2015,4,     ,,Q4       - ,1
6,2015-11-04T00:00:00,7,0021500066,3,Final,20151104/TOROKC,1610612760,1610612761,2015,4,     ,,Q4       - ,1
7,2015-11-04T00:00:00,8,0021500067,3,Final,20151104/SACPHX,1610612756,1610612758,2015,4,     ,,Q4       - ,1
8,2015-11-04T00:00:00,9,0021500068,3,Final,20151104/PORUTA,1610612762,1610612757,2015,4,     ,,Q4       - ,1
9,2015-11-04T00:00:00,10,0021500069,3,Final,20151104/LACGSW,1610612744,1610612746,2015,4,     ,ESPN,Q4       - ESPN,1
0,2015-11-03T00:00:00,1,0021500053,3,Final,20151103/CHICHA,1610612766,1610612741,2015,4,     ,,Q4       - ,1
1,2015-11-03T00:00:00,2,0021500054,3,Final,20151103/INDDET,1610612765,1610612754,2015,4,     ,,Q4       - ,1
2,2015-11-03T00:00:00,3,0021500055,3,Final,20151103/ATLMIA,1610612748,1610612737,2015,4,     ,NBA TV,Q4       - NBA TV,1
3,2015-11-03T00:00:00,4,0021500056,3,Final,20151103/ORLNOP,1610612740,1610612753,2015,4,     ,,Q4       - ,1
4,2015-11-03T00:00:00,5,0021500057,3,Final,20151103/TORDAL,1610612742,1610612761,2015,4,     ,,Q4       - ,1
5,2015-11-03T00:00:00,6,0021500058,3,Final,20151103/MEMSAC,1610612758,1610612763,2015,4,     ,,Q4       - ,1
6,2015-11-03T00:00:00,7,0021500059,3,Final,20151103/DENLAL,1610612747,1610612743,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2015-11-02T00:00:00,1,0021500046,3,Final,20151102/CLEPHI,1610612755,1610612739,2015,4,     ,,Q4       - ,1
1,2015-11-02T00:00:00,2,0021500047,3,Final,20151102/MILBKN,1610612751,1610612749,2015,4,     ,,Q4       - ,1
2,2015-11-02T00:00:00,3,0021500048,3,Final,20151102/SASNYK,1610612752,1610612759,2015,4,     ,,Q4       - ,1
3,2015-11-02T00:00:00,4,0021500049,3,Final,20151102/OKCHOU,1610612745,1610612760,2015,4,     ,NBA TV,Q4       - NBA TV,1
4,2015-11-02T00:00:00,5,0021500050,3,Final,20151102/PORMIN,1610612750,1610612757,2015,4,     ,,Q4       - ,1
5,2015-11-02T00:00:00,6,0021500051,3,Final,20151102/MEMGSW,1610612744,1610612763,2015,4,     ,NBA TV,Q4       - NBA TV,1
6,2015-11-02T00:00:00,7,0021500052,3,Final,20151102/PHXLAC,1610612746,1610612756,2015,4,     ,,Q4       - ,1
0,2015-11-01T00:00:00,1,0021500039,3,Final,20151101/ATLCHA,1610612766,1610612737,2015,4,     ,,Q4       - ,1
1,2015-11-01T00:00:00,2,0021500040,3,Final,20151101/SASBOS,1610612738,1610612759,2015,4,     ,,Q4       - ,1
2,2015-11-01T00:00:00,3,0021500041,3,Final,20151101/HOUMIA,1610612748,1610612745,2015,4,     ,,Q4       - ,1
3,2015-11-01T00:00:00,4,0021500042,3,Final,20151101/MILTOR,1610612761,1610612749,2015,4,     ,NBA TV,Q4       - NBA TV,1
4,2015-11-01T00:00:00,5,0021500043,3,Final,20151101/ORLCHI,1610612741,1610612753,2015,4,     ,,Q4       - ,1
5,2015-11-01T00:00:00,6,0021500044,3,Final,20151101/DENOKC,1610612760,1610612743,2015,4,     ,,Q4       - ,1
6,2015-11-01T00:00:00,7,0021500045,3,Final,20151101/DALLAL,1610612747,1610612742,2015,4,     ,,Q4       - ,1
0,2015-10-31T00:00:00,1,0021500033,3,Final,20151031/UTAIND,1610612754,1610612762,2015,4,     ,,Q4       - ,1
1,2015-10-31T00:00:00,2,0021500034,3,Final,20151031/NYKWAS,1610612764,1610612752,2015,4,     ,,Q4       - ,1
2,2015-10-31T00:00:00,3,0021500035,3,Final,20151031/GSWNOP,1610612740,1610612744,2015,4,     ,NBA TV,Q4       - NBA TV,1
3,2015-10-31T00:00:00,4,0021500036,3,Final,20151031/BKNMEM,1610612763,1610612751,2015,4,     ,,Q4       - ,1
4,2015-10-31T00:00:00,5,0021500037,3,Final,20151031/PHXPOR,1610612757,1610612756,2015,4,     ,,Q4       - ,1
5,2015-10-31T00:00:00,6,0021500038,3,Final,20151031/SACLAC,1610612746,1610612758,2015,4,     ,NBA TV,Q4       - NBA TV,1
0,2015-10-30T00:00:00,1,0021500021,3,Final,20151030/MIACLE,1610612739,1610612748,2015,4,     ,ESPN,Q4       - ESPN,1
1,2015-10-30T00:00:00,2,0021500022,3,Final,20151030/OKCORL,1610612753,1610612760,2015,6,     ,,Q6       - ,1
2,2015-10-30T00:00:00,3,0021500023,3,Final,20151030/UTAPHI,1610612755,1610612762,2015,4,     ,,Q4       - ,1
3,2015-10-30T00:00:00,4,0021500024,3,Final,20151030/TORBOS,1610612738,1610612761,2015,4,     ,,Q4       - ,1
4,2015-10-30T00:00:00,5,0021500025,3,Final,20151030/CHIDET,1610612765,1610612741,2015,5,     ,,Q5       - ,1
5,2015-10-30T00:00:00,6,0021500026,3,Final,20151030/CHAATL,1610612737,1610612766,2015,4,     ,,Q4       - ,1
6,2015-10-30T00:00:00,7,0021500027,3,Final,20151030/WASMIL,1610612749,1610612764,2015,4,     ,,Q4       - ,1
7,2015-10-30T00:00:00,8,0021500028,3,Final,20151030/BKNSAS,1610612759,1610612751,2015,4,     ,,Q4       - ,1
8,2015-10-30T00:00:00,9,0021500029,3,Final,20151030/MINDEN,1610612743,1610612750,2015,4,     ,,Q4       - ,1
9,2015-10-30T00:00:00,10,0021500030,3,Final,20151030/GSWHOU,1610612745,1610612744,2015,4,     ,ESPN,Q4       - ESPN,1
10,2015-10-30T00:00:00,11,0021500031,3,Final,20151030/LALSAC,1610612758,1610612747,2015,4,     ,,Q4       - ,1
11,2015-10-30T00:00:00,12,0021500032,3,Final,20151030/PORPHX,1610612756,1610612757,2015,4,     ,,Q4       - ,1
0,2015-10-29T00:00:00,1,0021500018,3,Final,20151029/MEMIND,1610612754,1610612763,2015,4,     ,,Q4       - ,1
1,2015-10-29T00:00:00,2,0021500019,3,Final,20151029/ATLNYK,1610612752,1610612737,2015,4,     ,TNT,Q4       - TNT,1
2,2015-10-29T00:00:00,3,0021500020,3,Final,20151029/DALLAC,1610612746,1610612742,2015,4,     ,TNT,Q4       - TNT,1
0,2015-10-28T00:00:00,1,0021500004,3,Final,20151028/WASORL,1610612753,1610612764,2015,4,     ,,Q4       - ,1
1,2015-10-28T00:00:00,2,0021500005,3,Final,20151028/PHIBOS,1610612738,1610612755,2015,4,     ,,Q4       - ,1
2,2015-10-28T00:00:00,3,0021500006,3,Final,20151028/CHIBKN,1610612751,1610612741,2015,4,     ,,Q4       - ,1
3,2015-10-28T00:00:00,4,0021500007,3,Final,20151028/UTADET,1610612765,1610612762,2015,4,     ,,Q4       - ,1
4,2015-10-28T00:00:00,5,0021500008,3,Final,20151028/CHAMIA,1610612748,1610612766,2015,4,     ,,Q4       - ,1
5,2015-10-28T00:00:00,6,0021500009,3,Final,20151028/INDTOR,1610612761,1610612754,2015,4,     ,,Q4       - ,1
6,2015-10-28T00:00:00,7,0021500010,3,Final,20151028/DENHOU,1610612745,1610612743,2015,4,     ,,Q4       - ,1
7,2015-10-28T00:00:00,8,0021500011,3,Final,20151028/CLEMEM,1610612763,1610612739,2015,4,     ,,Q4       - ,1
8,2015-10-28T00:00:00,9,0021500012,3,Final,20151028/NYKMIL,1610612749,1610612752,2015,4,     ,,Q4       - ,1
9,2015-10-28T00:00:00,10,0021500013,3,Final,20151028/SASOKC,1610612760,1610612759,2015,4,     ,ESPN,Q4       - ESPN,1
10,2015-10-28T00:00:00,11,0021500014,3,Final,20151028/DALPHX,1610612756,1610612742,2015,4,     ,,Q4       - ,1
11,2015-10-28T00:00:00,12,0021500015,3,Final,20151028/NOPPOR,1610612757,1610612740,2015,4,     ,,Q4       - ,1
12,2015-10-28T00:00:00,13,0021500016,3,Final,20151028/LACSAC,1610612758,1610612746,2015,4,     ,,Q4       - ,1
13,2015-10-28T00:00:00,14,0021500017,3,Final,20151028/MINLAL,1610612747,1610612750,2015,4,     ,ESPN,Q4       - ESPN,1
