,GAME_ID_HOME_A0,TEAM_NAME_HOME_A0,FGM_HOME_A0,FGA_HOME_A0,FG_PCT_HOME_A0,FG3M_HOME_A0,FG3A_HOME_A0,FG3_PCT_HOME_A0,FTM_HOME_A0,FTA_HOME_A0,FT_PCT_HOME_A0,OREB_HOME_A0,DREB_HOME_A0,REB_HOME_A0,AST_HOME_A0,STL_HOME_A0,BLK_HOME_A0,TO_HOME_A0,PF_HOME_A0,PTS_HOME_A0,PLUS_MINUS_HOME_A0,GAME_DATE_EST_HOME_A0,WIN_HOME_A0,GAME_ID_AWAY_A0,TEAM_NAME_AWAY_A0,FGM_AWAY_A0,FGA_AWAY_A0,FG_PCT_AWAY_A0,FG3M_AWAY_A0,FG3A_AWAY_A0,FG3_PCT_AWAY_A0,FTM_AWAY_A0,FTA_AWAY_A0,FT_PCT_AWAY_A0,OREB_AWAY_A0,DREB_AWAY_A0,REB_AWAY_A0,AST_AWAY_A0,STL_AWAY_A0,BLK_AWAY_A0,TO_AWAY_A0,PF_AWAY_A0,PTS_AWAY_A0,PLUS_MINUS_AWAY_A0,GAME_DATE_EST_AWAY_A0,WIN_AWAY_A0,MIN_A0,CURRENT_GAME_ID,GAME_ID_HOME_B0,TEAM_NAME_HOME_B0,FGM_HOME_B0,FGA_HOME_B0,FG_PCT_HOME_B0,FG3M_HOME_B0,FG3A_HOME_B0,FG3_PCT_HOME_B0,FTM_HOME_B0,FTA_HOME_B0,FT_PCT_HOME_B0,OREB_HOME_B0,DREB_HOME_B0,REB_HOME_B0,AST_HOME_B0,STL_HOME_B0,BLK_HOME_B0,TO_HOME_B0,PF_HOME_B0,PTS_HOME_B0,PLUS_MINUS_HOME_B0,GAME_DATE_EST_HOME_B0,WIN_HOME_B0,GAME_ID_AWAY_B0,TEAM_NAME_AWAY_B0,FGM_AWAY_B0,FGA_AWAY_B0,FG_PCT_AWAY_B0,FG3M_AWAY_B0,FG3A_AWAY_B0,FG3_PCT_AWAY_B0,FTM_AWAY_B0,FTA_AWAY_B0,FT_PCT_AWAY_B0,OREB_AWAY_B0,DREB_AWAY_B0,REB_AWAY_B0,AST_AWAY_B0,STL_AWAY_B0,BLK_AWAY_B0,TO_AWAY_B0,PF_AWAY_B0,PTS_AWAY_B0,PLUS_MINUS_AWAY_B0,GAME_DATE_EST_AWAY_B0,WIN_AWAY_B0,MIN_B0
0,21600378,Nets,33,86,0.384,11,35,0.314,30,40,0.75,19,42,61,19,7,4,15,26,107,10.0,2016-12-14 00:00:00,1,21600378,Lakers,35,91,0.385,6,27,0.222,21,34,0.618,18,31,49,11,8,6,10,26,97,-10.0,2016-12-14 00:00:00,0,240.0,21600444,21600402,Cavaliers,46,89,0.517,15,33,0.455,12,18,0.667,11,33,44,30,8,3,8,12,119,11.0,2016-12-17 00:00:00,1,21600402,Lakers,41,86,0.47700000000000004,16,37,0.43200000000000005,10,13,0.769,10,31,41,30,3,2,11,16,108,-11.0,2016-12-17 00:00:00,0,240.0
0,21600378,Nets,33,86,0.384,11,35,0.314,30,40,0.75,19,42,61,19,7,4,15,26,107,10.0,2016-12-14 00:00:00,1,21600378,Lakers,35,91,0.385,6,27,0.222,21,34,0.618,18,31,49,11,8,6,10,26,97,-10.0,2016-12-14 00:00:00,0,240.0,21600444,21600402,Cavaliers,46,89,0.517,15,33,0.455,12,18,0.667,11,33,44,30,8,3,8,12,119,11.0,2016-12-17 00:00:00,1,21600402,Lakers,41,86,0.47700000000000004,16,37,0.43200000000000005,10,13,0.769,10,31,41,30,3,2,11,16,108,-11.0,2016-12-17 00:00:00,0,240.0
0,21600378,Nets,33,86,0.384,11,35,0.314,30,40,0.75,19,42,61,19,7,4,15,26,107,10.0,2016-12-14 00:00:00,1,21600378,Lakers,35,91,0.385,6,27,0.222,21,34,0.618,18,31,49,11,8,6,10,26,97,-10.0,2016-12-14 00:00:00,0,240.0,21600444,21600402,Cavaliers,46,89,0.517,15,33,0.455,12,18,0.667,11,33,44,30,8,3,8,12,119,11.0,2016-12-17 00:00:00,1,21600402,Lakers,41,86,0.47700000000000004,16,37,0.43200000000000005,10,13,0.769,10,31,41,30,3,2,11,16,108,-11.0,2016-12-17 00:00:00,0,240.0
0,21600378,Nets,33,86,0.384,11,35,0.314,30,40,0.75,19,42,61,19,7,4,15,26,107,10.0,2016-12-14 00:00:00,1,21600378,Lakers,35,91,0.385,6,27,0.222,21,34,0.618,18,31,49,11,8,6,10,26,97,-10.0,2016-12-14 00:00:00,0,240.0,21600444,21600402,Cavaliers,46,89,0.517,15,33,0.455,12,18,0.667,11,33,44,30,8,3,8,12,119,11.0,2016-12-17 00:00:00,1,21600402,Lakers,41,86,0.47700000000000004,16,37,0.43200000000000005,10,13,0.769,10,31,41,30,3,2,11,16,108,-11.0,2016-12-17 00:00:00,0,240.0
0,21600378,Nets,33,86,0.384,11,35,0.314,30,40,0.75,19,42,61,19,7,4,15,26,107,10.0,2016-12-14 00:00:00,1,21600378,Lakers,35,91,0.385,6,27,0.222,21,34,0.618,18,31,49,11,8,6,10,26,97,-10.0,2016-12-14 00:00:00,0,240.0,21600444,21600402,Cavaliers,46,89,0.517,15,33,0.455,12,18,0.667,11,33,44,30,8,3,8,12,119,11.0,2016-12-17 00:00:00,1,21600402,Lakers,41,86,0.47700000000000004,16,37,0.43200000000000005,10,13,0.769,10,31,41,30,3,2,11,16,108,-11.0,2016-12-17 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600311,Celtics,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106,-1.0,2016-12-05 00:00:00,0,21600311,Rockets,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107,1.0,2016-12-05 00:00:00,1,240.0,21600445,21600341,Rockets,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102,3.0,2016-12-09 00:00:00,1,21600341,Thunder,34,81,0.42,7,28,0.25,24,31,0.774,9,37,46,18,9,5,17,19,99,-3.0,2016-12-09 00:00:00,0,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600375,Hornets,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106,-3.0,2016-12-14 00:00:00,0,21600375,Wizards,45,87,0.517,5,18,0.278,14,17,0.8240000000000001,12,29,41,27,15,3,14,18,109,3.0,2016-12-14 00:00:00,1,240.0,21600442,21600432,Bulls,38,95,0.4,6,21,0.28600000000000003,15,19,0.789,17,32,49,25,4,5,14,18,97,-10.0,2016-12-21 00:00:00,0,21600432,Wizards,43,82,0.524,3,18,0.16699999999999998,18,25,0.72,6,38,44,23,7,3,10,20,107,10.0,2016-12-21 00:00:00,1,240.0
0,21600366,Clippers,42,89,0.47200000000000003,11,23,0.478,26,28,0.929,13,25,38,26,9,8,12,20,121,1.0,2016-12-12 00:00:00,1,21600366,Trail Blazers,44,87,0.506,10,21,0.47600000000000003,22,25,0.88,13,29,42,25,6,7,15,24,120,-1.0,2016-12-12 00:00:00,0,240.0,21600454,21600441,Clippers,39,83,0.47,11,28,0.39299999999999996,17,22,0.773,6,34,40,18,8,6,12,22,106,5.0,2016-12-22 00:00:00,1,21600441,Spurs,37,92,0.402,6,19,0.316,21,25,0.84,18,37,55,19,8,7,12,23,101,-5.0,2016-12-22 00:00:00,0,240.0
0,21600366,Clippers,42,89,0.47200000000000003,11,23,0.478,26,28,0.929,13,25,38,26,9,8,12,20,121,1.0,2016-12-12 00:00:00,1,21600366,Trail Blazers,44,87,0.506,10,21,0.47600000000000003,22,25,0.88,13,29,42,25,6,7,15,24,120,-1.0,2016-12-12 00:00:00,0,240.0,21600454,21600441,Clippers,39,83,0.47,11,28,0.39299999999999996,17,22,0.773,6,34,40,18,8,6,12,22,106,5.0,2016-12-22 00:00:00,1,21600441,Spurs,37,92,0.402,6,19,0.316,21,25,0.84,18,37,55,19,8,7,12,23,101,-5.0,2016-12-22 00:00:00,0,240.0
0,21600366,Clippers,42,89,0.47200000000000003,11,23,0.478,26,28,0.929,13,25,38,26,9,8,12,20,121,1.0,2016-12-12 00:00:00,1,21600366,Trail Blazers,44,87,0.506,10,21,0.47600000000000003,22,25,0.88,13,29,42,25,6,7,15,24,120,-1.0,2016-12-12 00:00:00,0,240.0,21600454,21600441,Clippers,39,83,0.47,11,28,0.39299999999999996,17,22,0.773,6,34,40,18,8,6,12,22,106,5.0,2016-12-22 00:00:00,1,21600441,Spurs,37,92,0.402,6,19,0.316,21,25,0.84,18,37,55,19,8,7,12,23,101,-5.0,2016-12-22 00:00:00,0,240.0
0,21600366,Clippers,42,89,0.47200000000000003,11,23,0.478,26,28,0.929,13,25,38,26,9,8,12,20,121,1.0,2016-12-12 00:00:00,1,21600366,Trail Blazers,44,87,0.506,10,21,0.47600000000000003,22,25,0.88,13,29,42,25,6,7,15,24,120,-1.0,2016-12-12 00:00:00,0,240.0,21600454,21600441,Clippers,39,83,0.47,11,28,0.39299999999999996,17,22,0.773,6,34,40,18,8,6,12,22,106,5.0,2016-12-22 00:00:00,1,21600441,Spurs,37,92,0.402,6,19,0.316,21,25,0.84,18,37,55,19,8,7,12,23,101,-5.0,2016-12-22 00:00:00,0,240.0
