CURRENT_GAME_ID,GAME_DATE_EST,TEAM_NAME_AWAY,TEAM_NAME_HOME,WIN_HOME,NET_RTG_HOME,NET_RTG_AWAY,WIN_PERCENTAGE_A,WIN_PERCENTAGE_B,DAYS_SINCE_LAST_GAME_A,DAYS_SINCE_LAST_GAME_B
21601133,2017-03-31,Knicks,Heat,0,0.0074460122873068624,0.07810807998498213,0.16889443854807074,-0.23538423818744275,-0.009787861713393261,0.0006766226861920632
21601129,2017-03-31,Magic,Celtics,1,0.08056951886080115,0.05195715100154895,0.16889443854807074,-0.1687175715207761,-0.009787861713393261,-0.009424387414818039
21601126,2017-03-31,Pacers,Raptors,1,0.01695809299793561,0.27521485808185564,0.10222777188140408,-0.10205090485410939,-0.009787861713393261,-0.009424387414818039
21601136,2017-03-31,Rockets,Warriors,1,0.22257364630702856,0.18971936118048874,0.2355611052147374,0.09794909514589056,-0.009787861713393261,-0.014474892465323089
21601127,2017-03-31,Nuggets,Hornets,1,-0.05931979961802487,0.04745998966709496,0.03556110521473743,0.09794909514589056,-0.009787861713393261,-0.004373882364312988
21601130,2017-03-31,Pistons,Bucks,1,-0.0538143844538391,-0.16516165259528964,0.30222777188140415,-0.10205090485410939,-0.009787861713393261,-0.014474892465323089
21601131,2017-03-31,Mavericks,Grizzlies,1,-0.14012951783546423,-0.12873697807787493,-0.09777222811859587,-0.03538423818744274,-0.009787861713393261,-0.009424387414818039
21601132,2017-03-31,Kings,Pelicans,1,-0.042751054456171354,-0.2917274900258642,0.10222777188140408,-0.23538423818744275,-0.009787861713393261,-0.009424387414818039
21601135,2017-03-31,Spurs,Thunder,0,-0.11671968762047995,-0.11584217571385967,0.03556110521473743,0.23128242847922387,-0.009787861713393261,-0.009424387414818039
21601134,2017-03-31,Wizards,Jazz,1,-0.05309898789710261,-0.09227137466207311,0.10222777188140408,0.16461576181255722,-0.009787861713393261,-0.009424387414818039
21601123,2017-03-30,Lakers,Timberwolves,1,-0.16338755074088188,-0.21172136441327133,-0.09777222811859587,-0.3687175715207761,-0.009787861713393261,-0.009424387414818039
21601121,2017-03-30,Nets,Pistons,1,-0.2022188393919254,-0.03490834945661706,-0.16443889478526258,-0.10205090485410939,-0.009787861713393261,-0.009424387414818039
21601122,2017-03-30,Cavaliers,Bulls,1,0.044273671655890766,-0.1479027355385299,-0.16443889478526258,-0.10205090485410939,0.00026238954288814505,-0.004373882364312988
21601125,2017-03-30,Rockets,Trail Blazers,1,0.1705949522109108,0.0964289094255982,0.30222777188140415,0.16461576181255722,-0.009787861713393261,-0.009424387414818039
21601124,2017-03-30,Clippers,Suns,0,-0.16545003097087854,-0.06991764415567982,-0.23110556145192923,0.09794909514589056,-0.009787861713393261,-0.014474892465323089
21601119,2017-03-29,Wizards,Clippers,1,0.2018099275656739,0.11041037230199681,0.03556110521473743,0.16461576181255722,-0.0047627360852525585,-0.014474892465323089
21601118,2017-03-29,Warriors,Spurs,0,0.15779598552804058,0.21095793928330267,0.30222777188140415,0.16461576181255722,-0.009787861713393261,-0.014474892465323089
21601115,2017-03-29,Heat,Knicks,0,0.07413391487322493,-0.07365814304251,-0.23110556145192923,0.09794909514589056,-0.009787861713393261,-0.014474892465323089
21601113,2017-03-29,Bucks,Celtics,0,0.16844622940572468,-0.07219402021009846,0.16889443854807074,0.29794909514589063,-0.0047627360852525585,-0.014474892465323089
21601114,2017-03-29,Hornets,Raptors,0,0.2084347762845284,0.10165109253378944,0.16889443854807074,0.03128242847922391,-0.009787861713393261,-0.014474892465323089
21601116,2017-03-29,Pacers,Grizzlies,1,-0.11580068342599122,-0.05885343450244541,-0.09777222811859587,-0.03538423818744274,-0.009787861713393261,-0.014474892465323089
21601117,2017-03-29,Mavericks,Pelicans,1,-0.029185730015071285,-0.03390976962345792,0.03556110521473743,0.03128242847922391,-0.009787861713393261,-0.009424387414818039
21601112,2017-03-29,Thunder,Magic,0,-0.10544332462299433,0.17240405515255153,-0.09777222811859587,-0.03538423818744274,-0.009787861713393261,-0.009424387414818039
