,CURRENT_GAME_ID,DAYS_SINCE_LAST_GAME_A,DAYS_SINCE_LAST_GAME_B
5299,21401147,2.0,3.0
5300,21401138,4.0,1.0
5301,21401145,2.0,3.0
5302,21401139,1.0,2.0
5303,21401142,2.0,2.0
5304,21401140,1.0,1.0
5305,21401146,1.0,1.0
5306,21401144,1.0,3.0
5307,21401137,1.0,3.0
5308,21401141,1.0,1.0
5309,21401143,1.0,1.0
5310,21401136,2.0,2.0
5311,21401134,2.0,2.0
5312,21401127,2.0,2.0
5313,21401128,2.0,2.0
5314,21401133,2.0,2.0
5315,21401129,2.0,2.0
5316,21401131,2.0,2.0
5317,21401135,2.0,2.0
5318,21401132,4.0,2.0
5319,21401130,2.0,2.0
5320,21401124,4.0,2.0
5321,21401125,1.0,1.0
5322,21401126,2.0,3.0
5323,21401123,2.0,3.0
5324,21401114,3.0,2.0
5325,21401119,2.0,2.0
5326,21401116,4.0,1.0
5327,21401117,2.0,2.0
5328,21401115,2.0,1.0
5329,21401122,2.0,1.0
5330,21401112,2.0,1.0
5331,21401118,2.0,4.0
5332,21401121,2.0,4.0
5333,21401120,3.0,3.0
5334,21401113,5.0,1.0
5335,21401111,2.0,3.0
5336,21401109,2.0,1.0
5337,21401110,2.0,2.0
5338,21401108,2.0,2.0
5339,21401106,1.0,2.0
5340,21401103,2.0,2.0
5341,21401104,3.0,1.0
5342,21401107,2.0,1.0
5343,21401101,2.0,1.0
5344,21401105,1.0,3.0
5345,21401102,1.0,1.0
5346,21401098,2.0,2.0
5347,21401099,3.0,2.0
5348,21401097,2.0,2.0
5349,21401100,2.0,1.0
5350,21401092,2.0,2.0
5351,21401096,2.0,2.0
5352,21401095,2.0,2.0
5353,21401094,2.0,2.0
5354,21401093,2.0,2.0
5355,21401088,3.0,1.0
5356,21401091,1.0,1.0
5357,21401087,1.0,1.0
5358,21401089,2.0,1.0
5359,21401090,1.0,3.0
5360,21401084,2.0,3.0
5361,21401076,2.0,2.0
5362,21401079,2.0,2.0
5363,21401077,2.0,2.0
5364,21401086,2.0,2.0
5365,21401081,2.0,2.0
5366,21401080,2.0,2.0
5367,21401085,2.0,2.0
5368,21401082,2.0,3.0
5369,21401083,2.0,2.0
5370,21401074,2.0,3.0
5371,21401075,2.0,2.0
5372,21401078,2.0,2.0
5373,21401073,2.0,1.0
5374,21401071,1.0,1.0
5375,21401063,2.0,2.0
5376,21401067,2.0,1.0
5377,21401061,2.0,3.0
5378,21401072,3.0,1.0
5379,21401064,2.0,1.0
5380,21401065,1.0,2.0
5381,21401069,3.0,1.0
5382,21401060,2.0,2.0
5383,21401066,2.0,3.0
5384,21401068,3.0,2.0
5385,21401070,2.0,1.0
5386,21401062,3.0,3.0
5387,21401054,2.0,2.0
5388,21401057,2.0,2.0
5389,21401058,2.0,2.0
5390,21401059,3.0,1.0
5391,21401055,2.0,2.0
5392,21401056,2.0,2.0
5393,21401048,2.0,2.0
5394,21401050,1.0,2.0
5395,21401051,2.0,1.0
5396,21401053,2.0,1.0
5397,21401052,2.0,1.0
5398,21401049,2.0,1.0
5399,21401047,3.0,2.0
5400,21401040,2.0,2.0
5401,21401045,3.0,2.0
5402,21401039,2.0,2.0
5403,21401046,1.0,2.0
5404,21401043,2.0,1.0
5405,21401042,2.0,2.0
5406,21401041,2.0,2.0
5407,21401037,2.0,2.0
5408,21401038,2.0,2.0
5409,21401044,2.0,2.0
5410,21401032,1.0,1.0
5411,21401033,3.0,1.0
5412,21401034,2.0,2.0
5413,21401036,1.0,2.0
5414,21401035,1.0,1.0
5415,21401031,2.0,2.0
5416,21401028,2.0,2.0
5417,21401023,2.0,2.0
5418,21401024,2.0,1.0
5419,21401027,2.0,3.0
5420,21401025,2.0,2.0
5421,21401029,2.0,3.0
5422,21401030,2.0,1.0
5423,21401026,2.0,2.0
5424,21401021,2.0,1.0
5425,21401020,2.0,2.0
5426,21401022,2.0,2.0
5427,21401019,3.0,1.0
5428,21401016,2.0,1.0
5429,21401018,4.0,2.0
5430,21401017,2.0,3.0
5431,21401007,2.0,2.0
5432,21401005,2.0,2.0
5433,21401012,2.0,1.0
5434,21401009,3.0,2.0
5435,21401013,2.0,1.0
5436,21401014,2.0,2.0
5437,21401008,2.0,2.0
5438,21401010,1.0,1.0
5439,21401011,2.0,2.0
5440,21401015,2.0,2.0
5441,21401006,2.0,1.0
5442,21401004,2.0,1.0
5443,21401001,2.0,2.0
5444,21401000,3.0,1.0
5445,21401002,2.0,2.0
5446,21401003,2.0,3.0
5447,21400990,2.0,1.0
5448,21400991,2.0,1.0
5449,21400994,1.0,2.0
5450,21400995,3.0,1.0
5451,21400996,3.0,1.0
5452,21400992,2.0,2.0
5453,21400998,2.0,1.0
5454,21400999,2.0,1.0
5455,21400993,2.0,1.0
5456,21400997,2.0,3.0
5457,21400989,3.0,2.0
5458,21400983,2.0,3.0
5459,21400986,3.0,2.0
5460,21400988,2.0,1.0
5461,21400987,2.0,2.0
5462,21400984,5.0,2.0
5463,21400982,2.0,2.0
5464,21400985,2.0,3.0
5465,21400976,2.0,1.0
5466,21400977,2.0,1.0
5467,21400981,1.0,2.0
5468,21400979,2.0,2.0
5469,21400980,2.0,1.0
5470,21400978,1.0,3.0
5471,21400974,2.0,2.0
5472,21400972,3.0,2.0
5473,21400969,2.0,2.0
5474,21400970,3.0,2.0
5475,21400975,2.0,2.0
5476,21400967,2.0,2.0
5477,21400973,2.0,2.0
5478,21400971,2.0,2.0
5479,21400968,2.0,2.0
5480,21400966,2.0,2.0
5481,21400964,2.0,2.0
5482,21400962,2.0,1.0
5483,21400963,3.0,1.0
5484,21400965,2.0,1.0
5485,21400959,2.0,2.0
5486,21400955,2.0,1.0
5487,21400954,2.0,2.0
5488,21400960,2.0,1.0
5489,21400961,4.0,4.0
5490,21400952,2.0,2.0
5491,21400958,2.0,2.0
5492,21400956,2.0,1.0
5493,21400957,3.0,2.0
5494,21400953,4.0,2.0
5495,21400951,2.0,2.0
5496,21400949,2.0,2.0
5497,21400946,3.0,2.0
5498,21400948,2.0,3.0
5499,21400950,2.0,1.0
5500,21400947,2.0,1.0
5501,21400945,1.0,2.0
5502,21400939,2.0,2.0
5503,21400944,2.0,1.0
5504,21400940,2.0,1.0
5505,21400941,1.0,2.0
5506,21400938,1.0,2.0
5507,21400943,2.0,2.0
5508,21400942,2.0,2.0
5509,21400937,2.0,2.0
5510,21400931,2.0,2.0
5511,21400934,2.0,2.0
5512,21400932,2.0,4.0
5513,21400936,3.0,2.0
5514,21400935,2.0,2.0
5515,21400933,2.0,2.0
5516,21400926,3.0,1.0
5517,21400928,3.0,2.0
5518,21400925,1.0,1.0
5519,21400924,1.0,1.0
5520,21400930,1.0,1.0
5521,21400929,3.0,1.0
5522,21400923,1.0,1.0
5523,21400927,1.0,1.0
5524,21400921,2.0,2.0
5525,21400912,2.0,1.0
5526,21400920,3.0,2.0
5527,21400915,3.0,2.0
5528,21400917,2.0,2.0
5529,21400922,2.0,1.0
5530,21400911,2.0,2.0
5531,21400918,2.0,2.0
5532,21400919,2.0,2.0
5533,21400914,2.0,2.0
5534,21400913,2.0,2.0
5535,21400916,2.0,2.0
5536,21400909,2.0,1.0
5537,21400910,1.0,3.0
5538,21400908,2.0,3.0
5539,21400906,4.0,1.0
5540,21400896,3.0,1.0
5541,21400902,2.0,1.0
5542,21400905,2.0,1.0
5543,21400901,1.0,1.0
5544,21400898,1.0,1.0
5545,21400907,2.0,1.0
5546,21400900,2.0,1.0
5547,21400904,3.0,2.0
5548,21400903,2.0,4.0
5549,21400897,3.0,2.0
5550,21400899,2.0,1.0
5551,21400669,3.0,2.0
5552,21400892,3.0,2.0
5553,21400891,2.0,2.0
5554,21400893,2.0,3.0
5555,21400890,2.0,2.0
5556,21400895,2.0,3.0
5557,21400894,3.0,3.0
5558,21400888,2.0,1.0
5559,21400887,2.0,2.0
5560,21400889,2.0,1.0
5561,21400885,1.0,2.0
5562,21400886,2.0,1.0
5563,21400878,2.0,2.0
5564,21400881,2.0,2.0
5565,21400883,2.0,2.0
5566,21400877,2.0,2.0
5567,21400880,2.0,2.0
5568,21400879,2.0,2.0
5569,21400884,2.0,2.0
5570,21400882,2.0,2.0
5571,21400873,1.0,1.0
5572,21400870,1.0,1.0
5573,21400872,1.0,1.0
5574,21400875,2.0,1.0
5575,21400871,1.0,1.0
5576,21400874,3.0,1.0
5577,21400876,1.0,1.0
5578,21400868,2.0,2.0
5579,21400856,3.0,1.0
5580,21400858,2.0,2.0
5581,21400860,3.0,2.0
5582,21400863,2.0,2.0
5583,21400862,2.0,2.0
5584,21400859,2.0,2.0
5585,21400867,2.0,2.0
5586,21400861,3.0,1.0
5587,21400869,2.0,1.0
5588,21400866,2.0,2.0
5589,21400864,2.0,2.0
5590,21400865,2.0,2.0
5591,21400857,2.0,2.0
5592,21400855,1.0,2.0
5593,21400854,2.0,2.0
5594,21400848,2.0,1.0
5595,21400843,3.0,1.0
5596,21400846,2.0,2.0
5597,21400845,2.0,3.0
5598,21400844,2.0,3.0
5599,21400852,4.0,2.0
5600,21400853,3.0,2.0
5601,21400850,2.0,2.0
5602,21400847,2.0,2.0
5603,21400849,2.0,2.0
5604,21400851,2.0,3.0
5605,21400842,3.0,2.0
5606,21400838,2.0,2.0
5607,21400839,2.0,2.0
5608,21400841,2.0,1.0
5609,21400840,2.0,2.0
5610,21400837,2.0,1.0
5611,21400835,2.0,1.0
5612,21400830,2.0,1.0
5613,21400832,2.0,3.0
5614,21400831,2.0,1.0
5615,21400834,1.0,3.0
5616,21400833,2.0,2.0
5617,21400836,3.0,3.0
5618,21400829,2.0,2.0
5619,21400824,2.0,2.0
5620,21400821,2.0,2.0
5621,21400823,2.0,2.0
5622,21400827,2.0,1.0
5623,21400828,2.0,11.0
5624,21400822,2.0,2.0
5625,21400826,1.0,2.0
5626,21400825,2.0,2.0
5627,21400820,2.0,1.0
5628,21400817,1.0,1.0
5629,21400819,1.0,1.0
5630,21400818,1.0,1.0
5631,21400816,11.0,2.0
5632,21400815,9.0,10.0
5633,21400809,9.0,8.0
5634,21400808,9.0,10.0
5635,21400805,9.0,9.0
5636,21400807,9.0,9.0
5637,21400806,9.0,8.0
5638,21400810,1.0,9.0
5639,21400813,9.0,9.0
5640,21400814,9.0,1.0
5641,21400811,9.0,10.0
5642,21400812,9.0,9.0
5643,21400803,9.0,9.0
5644,21400804,11.0,9.0
5645,21400802,8.0,8.0
5646,21400801,8.0,8.0
5647,31400001,,
5663,21400800,2.0,1.0
5664,21400799,2.0,1.0
5665,21400793,2.0,2.0
5666,21400790,1.0,2.0
5667,21400796,3.0,2.0
5668,21400797,2.0,2.0
5669,21400789,4.0,2.0
5670,21400791,3.0,2.0
5671,21400798,3.0,1.0
5672,21400792,2.0,1.0
5673,21400794,2.0,2.0
5674,21400795,2.0,1.0
5675,21400788,2.0,2.0
5676,21400787,2.0,1.0
5677,21400784,2.0,2.0
5678,21400785,2.0,2.0
5679,21400783,2.0,2.0
5680,21400786,2.0,1.0
5681,21400774,1.0,1.0
5682,21400776,2.0,1.0
5683,21400779,1.0,1.0
5684,21400777,3.0,2.0
5685,21400781,2.0,1.0
5686,21400782,3.0,1.0
5687,21400778,2.0,2.0
5688,21400780,2.0,2.0
5689,21400775,2.0,2.0
5690,21400769,2.0,2.0
5691,21400766,2.0,2.0
5692,21400771,2.0,1.0
5693,21400773,1.0,2.0
5694,21400772,2.0,2.0
5695,21400768,1.0,2.0
5696,21400767,2.0,2.0
5697,21400765,2.0,2.0
5698,21400770,2.0,1.0
5699,21400759,2.0,1.0
5700,21400760,1.0,1.0
5701,21400762,2.0,2.0
5702,21400763,1.0,1.0
5703,21400758,1.0,3.0
5704,21400764,1.0,2.0
5705,21400761,1.0,2.0
5706,21400757,2.0,2.0
5707,21400747,2.0,1.0
5708,21400754,2.0,2.0
5709,21400749,2.0,2.0
5710,21400756,1.0,2.0
5711,21400751,2.0,2.0
5712,21400753,2.0,2.0
5713,21400750,2.0,3.0
5714,21400752,2.0,1.0
5715,21400755,2.0,4.0
5716,21400748,2.0,2.0
5717,21400746,2.0,3.0
5718,21400743,3.0,3.0
5719,21400744,2.0,1.0
5720,21400745,2.0,3.0
5721,21400742,3.0,1.0
5722,21400739,4.0,2.0
5723,21400731,4.0,1.0
5724,21400737,2.0,1.0
5725,21400732,2.0,2.0
5726,21400735,4.0,5.0
5727,21400733,1.0,1.0
5728,21400734,2.0,2.0
5729,21400741,1.0,2.0
5730,21400736,2.0,3.0
5731,21400738,2.0,2.0
5732,21400740,1.0,2.0
5733,21400728,2.0,2.0
5734,21400727,3.0,2.0
5735,21400730,3.0,3.0
5736,21400729,3.0,4.0
5737,21400726,1.0,3.0
5738,21400719,2.0,2.0
5739,21400725,2.0,2.0
5740,21400718,2.0,2.0
5741,21400724,2.0,2.0
5742,21400721,2.0,2.0
5743,21400722,3.0,2.0
5744,21400723,2.0,2.0
5745,21400720,3.0,2.0
5746,21400717,3.0,3.0
5747,21400716,2.0,2.0
5748,21400714,3.0,1.0
5749,21400705,2.0,1.0
5750,21400707,3.0,1.0
5751,21400711,1.0,1.0
5752,21400708,1.0,1.0
5753,21400709,3.0,1.0
5754,21400715,1.0,1.0
5755,21400713,2.0,3.0
5756,21400710,2.0,3.0
5757,21400712,2.0,1.0
5758,21400706,2.0,1.0
5759,21400697,2.0,2.0
5760,21400704,2.0,1.0
5761,21400702,3.0,2.0
5762,21400700,2.0,2.0
5763,21400698,2.0,2.0
5764,21400701,2.0,2.0
5765,21400703,2.0,3.0
5766,21400696,2.0,2.0
5767,21400699,2.0,2.0
5768,21400695,2.0,2.0
5769,21400694,2.0,1.0
5770,21400693,2.0,1.0
5771,21400692,3.0,2.0
5772,21400689,3.0,4.0
5773,21400686,2.0,2.0
5774,21400688,4.0,2.0
5775,21400683,3.0,4.0
5776,21400691,3.0,1.0
5777,21400681,1.0,4.0
5778,21400685,3.0,1.0
5779,21400684,1.0,5.0
5780,21400687,2.0,2.0
5781,21400690,2.0,2.0
5782,21400682,2.0,1.0
5783,21400680,2.0,2.0
5784,21400675,2.0,2.0
5785,21400676,2.0,2.0
5786,21400677,2.0,2.0
5787,21400678,2.0,1.0
5788,21400679,2.0,2.0
5789,21400674,1.0,1.0
5790,21400670,2.0,1.0
5791,21400671,1.0,2.0
5792,21400672,1.0,1.0
5793,21400673,2.0,1.0
5794,21400667,2.0,2.0
5795,21400663,2.0,1.0
5796,21400661,2.0,2.0
5797,21400659,2.0,3.0
5798,21400658,2.0,2.0
5799,21400657,2.0,2.0
5800,21400665,2.0,2.0
5801,21400664,2.0,1.0
5802,21400666,2.0,1.0
5803,21400660,2.0,2.0
5804,21400662,2.0,2.0
5805,21400656,2.0,3.0
5806,21400652,1.0,1.0
5807,21400653,2.0,3.0
5808,21400654,3.0,1.0
5809,21400655,2.0,2.0
5810,21400648,1.0,2.0
5811,21400647,2.0,2.0
5812,21400645,2.0,2.0
5813,21400642,2.0,2.0
5814,21400650,2.0,2.0
5815,21400643,2.0,2.0
5816,21400644,2.0,2.0
5817,21400646,2.0,1.0
5818,21400651,2.0,2.0
5819,21400649,3.0,1.0
5820,21400641,2.0,2.0
5821,21400640,3.0,1.0
5822,21400637,3.0,2.0
5823,21400639,1.0,3.0
5824,21400638,3.0,1.0
5825,21400631,2.0,2.0
5826,21400633,2.0,1.0
5827,21400628,2.0,2.0
5828,21400634,2.0,2.0
5829,21400629,2.0,3.0
5830,21400626,2.0,3.0
5831,21400635,2.0,4.0
5832,21400636,2.0,2.0
5833,21400625,2.0,1.0
5834,21400630,2.0,2.0
5835,21400632,2.0,2.0
5836,21400627,2.0,2.0
5837,21400623,4.0,2.0
5838,21400624,1.0,2.0
5839,21400614,2.0,3.0
5840,21400612,2.0,2.0
5841,21400618,4.0,1.0
5842,21400613,2.0,2.0
5843,21400622,3.0,3.0
5844,21400620,3.0,2.0
5845,21400617,2.0,2.0
5846,21400615,2.0,2.0
5847,21400621,2.0,2.0
5848,21400611,2.0,2.0
5849,21400616,2.0,3.0
5850,21400619,4.0,1.0
5851,21400610,2.0,2.0
5852,21400608,2.0,2.0
5853,21400609,2.0,2.0
5854,21400601,1.0,1.0
5855,21400603,2.0,1.0
5856,21400602,1.0,1.0
5857,21400607,1.0,1.0
5858,21400600,3.0,1.0
5859,21400606,1.0,1.0
5860,21400604,1.0,1.0
5861,21400605,1.0,3.0
5862,21400599,2.0,1.0
5863,21400595,2.0,2.0
5864,21400587,3.0,2.0
5865,21400590,2.0,2.0
5866,21400596,3.0,3.0
5867,21400594,2.0,7.0
5868,21400591,2.0,2.0
5869,21400598,3.0,2.0
5870,21400592,2.0,2.0
5871,21400593,1.0,2.0
5872,21400597,3.0,1.0
5873,21400589,2.0,2.0
5874,21400588,2.0,2.0
5875,21400586,2.0,2.0
5876,21400584,1.0,6.0
5877,21400585,5.0,5.0
5878,21400577,2.0,2.0
5879,21400579,2.0,1.0
5880,21400580,2.0,1.0
5881,21400582,1.0,1.0
5882,21400578,2.0,1.0
5883,21400583,3.0,3.0
5884,21400574,4.0,1.0
5885,21400581,5.0,1.0
5886,21400575,2.0,2.0
5887,21400576,2.0,3.0
5888,21400573,2.0,2.0
5889,21400567,3.0,3.0
5890,21400569,2.0,3.0
5891,21400570,2.0,2.0
5892,21400572,2.0,3.0
5893,21400571,3.0,4.0
5894,21400568,3.0,2.0
5895,21400566,2.0,2.0
5896,21400563,2.0,3.0
5897,21400565,2.0,2.0
5898,21400564,2.0,2.0
5899,21400562,2.0,1.0
5900,21400559,1.0,3.0
5901,21400558,2.0,2.0
5902,21400561,2.0,2.0
5903,21400560,2.0,2.0
5904,21400550,3.0,3.0
5905,21400556,1.0,1.0
5906,21400549,2.0,2.0
5907,21400551,1.0,1.0
5908,21400555,2.0,1.0
5909,21400554,1.0,1.0
5910,21400553,2.0,1.0
5911,21400557,2.0,1.0
5912,21400552,1.0,1.0
5913,21400548,2.0,2.0
5914,21400545,3.0,2.0
5915,21400538,2.0,2.0
5916,21400543,2.0,2.0
5917,21400540,2.0,2.0
5918,21400547,2.0,2.0
5919,21400546,2.0,2.0
5920,21400544,2.0,2.0
5921,21400542,2.0,2.0
5922,21400541,2.0,2.0
5923,21400539,2.0,2.0
5924,21400536,1.0,1.0
5925,21400535,4.0,1.0
5926,21400537,3.0,4.0
5927,21400534,2.0,2.0
5928,21400525,2.0,2.0
5929,21400531,2.0,1.0
5930,21400526,2.0,2.0
5931,21400523,2.0,2.0
5932,21400529,2.0,1.0
5933,21400528,2.0,2.0
5934,21400533,2.0,2.0
5935,21400532,3.0,2.0
5936,21400522,2.0,2.0
5937,21400530,2.0,4.0
5938,21400524,2.0,1.0
5939,21400527,2.0,2.0
5940,21400521,3.0,2.0
5941,21400520,2.0,2.0
5942,21400519,2.0,2.0
5943,21400514,2.0,2.0
5944,21400512,2.0,2.0
5945,21400510,2.0,2.0
5946,21400518,3.0,3.0
5947,21400517,2.0,1.0
5948,21400513,2.0,1.0
5949,21400515,3.0,2.0
5950,21400516,2.0,1.0
5951,21400509,2.0,1.0
5952,21400511,1.0,1.0
5953,21400508,2.0,2.0
5954,21400506,2.0,2.0
5955,21400507,2.0,2.0
5956,21400504,2.0,3.0
5957,21400503,2.0,2.0
5958,21400505,1.0,2.0
5959,21400502,3.0,1.0
5960,21400499,3.0,1.0
5961,21400498,2.0,1.0
5962,21400497,1.0,3.0
5963,21400496,2.0,1.0
5964,21400501,4.0,1.0
5965,21400500,2.0,1.0
5966,21400495,1.0,1.0
5967,21400494,3.0,3.0
5968,21400487,2.0,3.0
5969,21400491,2.0,3.0
5970,21400486,2.0,3.0
5971,21400493,3.0,3.0
5972,21400484,2.0,2.0
5973,21400490,2.0,2.0
5974,21400489,2.0,3.0
5975,21400488,2.0,2.0
5976,21400492,3.0,3.0
5977,21400485,3.0,3.0
5978,21400483,2.0,1.0
5979,21400482,2.0,2.0
5980,21400477,2.0,3.0
5981,21400481,1.0,1.0
5982,21400476,2.0,2.0
5983,21400479,1.0,2.0
5984,21400478,2.0,2.0
5985,21400475,4.0,2.0
5986,21400480,3.0,1.0
5987,21400466,3.0,2.0
5988,21400470,2.0,1.0
5989,21400467,1.0,1.0
5990,21400474,3.0,3.0
5991,21400473,2.0,2.0
5992,21400471,2.0,2.0
5993,21400468,3.0,2.0
5994,21400469,3.0,2.0
5995,21400472,1.0,3.0
5996,21400465,1.0,2.0
5997,21400464,2.0,2.0
5998,21400460,2.0,2.0
5999,21400462,2.0,2.0
6000,21400463,1.0,2.0
6001,21400459,2.0,2.0
6002,21400461,2.0,2.0
6003,21400458,2.0,2.0
6004,21400454,2.0,2.0
6005,21400453,2.0,2.0
6006,21400455,2.0,2.0
6007,21400456,2.0,1.0
6008,21400457,2.0,1.0
6009,21400443,2.0,5.0
6010,21400445,2.0,1.0
6011,21400446,2.0,1.0
6012,21400447,2.0,1.0
6013,21400452,2.0,1.0
6014,21400451,1.0,2.0
6015,21400444,1.0,1.0
6016,21400449,1.0,4.0
6017,21400450,5.0,1.0
6018,21400448,1.0,1.0
6019,21400434,3.0,3.0
6020,21400435,5.0,3.0
6021,21400439,3.0,1.0
6022,21400432,3.0,3.0
6023,21400442,4.0,3.0
6024,21400441,3.0,3.0
6025,21400440,3.0,3.0
6026,21400436,4.0,4.0
6027,21400438,1.0,3.0
6028,21400437,3.0,1.0
6029,21400433,3.0,1.0
6030,21400431,2.0,2.0
6031,21400428,3.0,2.0
6032,21400427,4.0,2.0
6033,21400429,2.0,2.0
6034,21400430,2.0,2.0
6035,21400426,2.0,1.0
6051,21400417,2.0,2.0
6067,21400419,2.0,1.0
6083,21400420,1.0,1.0
6099,21400425,2.0,1.0
6115,21400416,2.0,2.0
6131,21400422,2.0,2.0
6147,21400423,3.0,1.0
6163,21400424,2.0,1.0
6179,21400418,2.0,2.0
6195,21400421,2.0,1.0
6211,21400414,2.0,2.0
6212,21400411,2.0,2.0
6213,21400413,2.0,2.0
6214,21400410,3.0,1.0
6215,21400415,4.0,1.0
6216,21400409,2.0,2.0
6217,21400412,1.0,2.0
6218,21400406,2.0,1.0
6219,21400407,2.0,1.0
6220,21400401,2.0,2.0
6221,21400404,2.0,2.0
6222,21400402,3.0,2.0
6223,21400400,2.0,1.0
6224,21400408,2.0,1.0
6225,21400405,2.0,2.0
6226,21400403,2.0,2.0
6227,21400399,1.0,2.0
6228,21400393,2.0,3.0
6229,21400396,2.0,3.0
6230,21400397,3.0,1.0
6231,21400395,1.0,1.0
6232,21400398,1.0,3.0
6233,21400394,2.0,1.0
6234,21400392,4.0,1.0
6235,21400390,2.0,2.0
6236,21400386,2.0,2.0
6237,21400387,2.0,2.0
6238,21400388,2.0,3.0
6239,21400385,2.0,3.0
6240,21400391,2.0,2.0
6241,21400389,2.0,1.0
6242,21400383,2.0,2.0
6243,21400384,4.0,2.0
6244,21400380,1.0,2.0
6245,21400379,3.0,2.0
6246,21400381,2.0,1.0
6247,21400382,2.0,2.0
6248,21400377,2.0,2.0
6249,21400375,2.0,1.0
6250,21400370,2.0,2.0
6251,21400372,2.0,1.0
6252,21400373,1.0,1.0
6253,21400371,2.0,2.0
6254,21400374,2.0,1.0
6255,21400369,2.0,2.0
6256,21400376,2.0,2.0
6257,21400378,3.0,4.0
6258,21400363,2.0,2.0
6259,21400367,2.0,3.0
6260,21400368,3.0,2.0
6261,21400365,3.0,2.0
6262,21400366,2.0,2.0
6263,21400364,3.0,2.0
6264,21400362,2.0,2.0
6265,21400356,2.0,1.0
6266,21400358,2.0,1.0
6267,21400360,1.0,2.0
6268,21400355,3.0,2.0
6269,21400359,1.0,2.0
6270,21400361,2.0,1.0
6271,21400357,2.0,3.0
6272,21400350,2.0,2.0
6273,21400351,2.0,2.0
6274,21400353,2.0,2.0
6275,21400349,2.0,2.0
6276,21400354,1.0,2.0
6277,21400352,2.0,2.0
6278,21400348,2.0,1.0
6279,21400342,1.0,1.0
6280,21400346,2.0,3.0
6281,21400340,3.0,3.0
6282,21400347,2.0,1.0
6283,21400341,1.0,1.0
6284,21400344,4.0,1.0
6285,21400345,1.0,1.0
6286,21400343,1.0,3.0
6287,21400339,2.0,3.0
6288,21400329,2.0,2.0
6289,21400335,2.0,1.0
6290,21400330,2.0,2.0
6291,21400337,3.0,3.0
6292,21400328,2.0,2.0
6293,21400331,2.0,2.0
6294,21400333,3.0,2.0
6295,21400334,3.0,2.0
6296,21400336,2.0,1.0
6297,21400338,3.0,2.0
6298,21400332,2.0,2.0
6299,21400327,2.0,1.0
6300,21400326,2.0,2.0
6301,21400322,1.0,1.0
6302,21400317,2.0,2.0
6303,21400321,2.0,1.0
6304,21400319,2.0,4.0
6305,21400323,1.0,1.0
6306,21400320,4.0,2.0
6307,21400324,2.0,4.0
6308,21400316,5.0,2.0
6309,21400325,2.0,1.0
6310,21400318,4.0,2.0
6311,21400315,2.0,1.0
6312,21400313,1.0,2.0
6313,21400308,1.0,1.0
6314,21400309,2.0,2.0
6315,21400310,2.0,2.0
6316,21400312,2.0,2.0
6317,21400311,2.0,2.0
6318,21400314,1.0,3.0
6319,21400307,2.0,2.0
6320,21400301,3.0,1.0
6321,21400302,1.0,3.0
6322,21400305,2.0,2.0
6323,21400306,2.0,3.0
6324,21400304,3.0,1.0
6325,21400303,3.0,3.0
6326,21400300,2.0,1.0
6327,21400299,2.0,3.0
6328,21400295,2.0,2.0
6329,21400297,1.0,2.0
6330,21400298,2.0,2.0
6331,21400294,2.0,2.0
6332,21400296,2.0,2.0
6333,21400293,3.0,2.0
6334,21400291,1.0,1.0
6335,21400288,3.0,1.0
6336,21400290,1.0,1.0
6337,21400289,3.0,2.0
6338,21400292,1.0,1.0
6339,21400278,2.0,3.0
6340,21400283,2.0,2.0
6341,21400284,2.0,3.0
6342,21400279,2.0,2.0
6343,21400287,3.0,1.0
6344,21400281,2.0,1.0
6345,21400276,2.0,1.0
6346,21400285,2.0,2.0
6347,21400282,2.0,2.0
6348,21400286,2.0,2.0
6349,21400277,2.0,3.0
6350,21400280,2.0,2.0
6351,21400273,2.0,2.0
6352,21400275,2.0,2.0
6353,21400274,2.0,2.0
6354,21400272,2.0,1.0
6355,21400264,2.0,1.0
6356,21400270,2.0,2.0
6357,21400267,2.0,1.0
6358,21400268,4.0,3.0
6359,21400265,1.0,1.0
6360,21400263,4.0,1.0
6361,21400269,1.0,1.0
6362,21400271,2.0,1.0
6363,21400266,1.0,2.0
6364,21400256,2.0,2.0
6365,21400254,3.0,2.0
6366,21400260,2.0,3.0
6367,21400253,3.0,3.0
6368,21400255,2.0,2.0
6369,21400257,2.0,3.0
6370,21400262,2.0,2.0
6371,21400261,2.0,2.0
6372,21400259,1.0,2.0
6373,21400258,3.0,4.0
6374,21400252,2.0,1.0
6375,21400250,2.0,1.0
6376,21400251,2.0,3.0
6377,21400249,2.0,1.0
6378,21400248,2.0,2.0
6379,21400245,2.0,5.0
6380,21400246,2.0,2.0
6381,21400243,2.0,2.0
6382,21400241,2.0,2.0
6383,21400244,2.0,2.0
6384,21400247,2.0,2.0
6385,21400242,4.0,2.0
6386,21400236,3.0,1.0
6387,21400237,1.0,1.0
6388,21400238,3.0,1.0
6389,21400240,1.0,1.0
6390,21400239,3.0,1.0
6391,21400235,3.0,1.0
6392,21400234,2.0,2.0
6393,21400231,2.0,2.0
6394,21400230,2.0,2.0
6395,21400225,2.0,3.0
6396,21400226,2.0,2.0
6397,21400228,2.0,2.0
6398,21400223,5.0,3.0
6399,21400227,2.0,2.0
6400,21400233,2.0,2.0
6401,21400224,2.0,2.0
6402,21400232,2.0,2.0
6403,21400229,2.0,2.0
6404,21400222,3.0,3.0
6420,21400220,4.0,2.0
6436,21400218,4.0,1.0
6452,21400215,1.0,2.0
6468,21400221,2.0,1.0
